NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		155	-0.27504283	-1.0853558	0.27747747	0.49184483	1.0	4587	tags=34%, list=25%, signal=44%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		108	-0.28270382	-1.0800385	0.2854512	0.4799533	1.0	1947	tags=17%, list=11%, signal=19%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		134	-0.26750678	-1.0337826	0.38380283	0.59105814	1.0	4166	tags=31%, list=23%, signal=40%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		132	-0.25289097	-0.9802365	0.49460432	0.728868	1.0	2920	tags=15%, list=16%, signal=18%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		34	-0.31563538	-0.9726561	0.4810606	0.72194904	1.0	2279	tags=15%, list=12%, signal=17%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		71	-0.27240992	-0.97184896	0.50541514	0.6928481	1.0	5585	tags=39%, list=31%, signal=57%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		47	-0.28793773	-0.94453436	0.5263158	0.746768	1.0	6330	tags=55%, list=35%, signal=84%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		156	-0.23540756	-0.940046	0.6044143	0.7308842	1.0	3694	tags=21%, list=20%, signal=25%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		90	-0.2528979	-0.9377817	0.58259326	0.7088655	1.0	3673	tags=22%, list=20%, signal=28%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		147	-0.23398945	-0.92741555	0.63279855	0.7103067	1.0	3406	tags=18%, list=19%, signal=22%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		124	-0.23536451	-0.89331156	0.6954315	0.7750552	1.0	4908	tags=28%, list=27%, signal=38%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		143	-0.2225813	-0.87887	0.7642981	0.7832473	1.0	3464	tags=16%, list=19%, signal=20%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		158	-0.20764564	-0.8312156	0.8433099	0.8597514	1.0	2479	tags=15%, list=14%, signal=17%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		92	-0.21507391	-0.79060215	0.8821363	0.8989985	1.0	3268	tags=16%, list=18%, signal=20%	
