NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		90	0.43724892	1.6218503	0.003868472	0.005607847	0.053	2442	tags=30%, list=13%, signal=34%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		169	0.39703298	1.5864718	0.0	0.007570873	0.077	2742	tags=30%, list=15%, signal=34%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		90	0.42464003	1.547998	0.003992016	0.011037508	0.119	3241	tags=38%, list=18%, signal=46%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		152	0.3784137	1.4725741	0.003875969	0.022051245	0.234	3196	tags=24%, list=17%, signal=29%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		121	0.37764472	1.4530748	0.012121212	0.02471966	0.272	2510	tags=27%, list=14%, signal=31%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		156	0.36635977	1.4468961	0.0038314175	0.023908691	0.28	2267	tags=26%, list=12%, signal=30%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		174	0.3596616	1.4437273	0.001980198	0.023080176	0.286	2690	tags=30%, list=15%, signal=35%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		42	0.45395577	1.4428847	0.038135592	0.021992661	0.287	2025	tags=26%, list=11%, signal=29%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		158	0.36739153	1.4403144	0.00407332	0.021321423	0.291	1835	tags=22%, list=10%, signal=24%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		157	0.3387917	1.3444679	0.02886598	0.05262923	0.606	2265	tags=20%, list=12%, signal=23%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		134	0.34525552	1.3386835	0.027139874	0.052199118	0.624	3082	tags=31%, list=17%, signal=37%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		165	0.33366388	1.3222992	0.022916667	0.056842465	0.671	4421	tags=28%, list=24%, signal=36%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		164	0.32350752	1.287361	0.028056113	0.07535287	0.779	2621	tags=24%, list=14%, signal=27%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		123	0.33512148	1.2827803	0.037190083	0.07501901	0.795	2328	tags=18%, list=13%, signal=20%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		133	0.32318023	1.2624451	0.056842104	0.08627966	0.848	2760	tags=22%, list=15%, signal=25%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		60	0.33874273	1.1678443	0.18737672	0.17249952	0.98	5075	tags=53%, list=28%, signal=73%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.27180016	0.9892009	0.4661191	0.5124615	1.0	2899	tags=25%, list=16%, signal=30%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		170	0.23852973	0.9455468	0.6043011	0.608662	1.0	1352	tags=9%, list=7%, signal=9%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		29	0.28783315	0.84551865	0.7173913	0.8330659	1.0	740	tags=10%, list=4%, signal=11%	
