NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		154	0.38535774	1.6273844	0.0	0.0071637137	0.034	2382	tags=25%, list=13%, signal=29%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		48	0.46160182	1.6222913	0.0033333334	0.0072033424	0.036	4126	tags=52%, list=23%, signal=67%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		124	0.38968965	1.601806	0.0	0.008508597	0.045	3521	tags=38%, list=19%, signal=47%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		170	0.3687473	1.5851464	0.0	0.009232458	0.051	1856	tags=21%, list=10%, signal=23%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		156	0.36130202	1.5320072	0.0056818184	0.016710829	0.099	3478	tags=38%, list=19%, signal=46%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.3834565	1.5173143	0.008888889	0.018735744	0.115	3191	tags=44%, list=17%, signal=53%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		174	0.33571005	1.4488442	0.005988024	0.029413074	0.182	2444	tags=24%, list=13%, signal=28%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		147	0.32943383	1.4010948	0.0056179776	0.039514706	0.251	1626	tags=18%, list=9%, signal=19%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		110	0.34094143	1.3717698	0.027272727	0.048208933	0.306	1793	tags=19%, list=10%, signal=21%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		177	0.31480485	1.3519808	0.005882353	0.05330249	0.338	2154	tags=24%, list=12%, signal=27%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.31161708	1.3244447	0.012903226	0.06492519	0.404	2137	tags=22%, list=12%, signal=25%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		168	0.30132258	1.2972301	0.03125	0.07882522	0.484	3524	tags=23%, list=19%, signal=28%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.31408685	1.255717	0.06437768	0.10155645	0.587	3507	tags=34%, list=19%, signal=42%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		90	0.32092798	1.2494727	0.10788382	0.103354335	0.602	3135	tags=32%, list=17%, signal=39%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		161	0.28818753	1.2352251	0.054347824	0.109871894	0.64	2424	tags=24%, list=13%, signal=28%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		155	0.2811868	1.2080302	0.08648649	0.12875214	0.702	2173	tags=26%, list=12%, signal=29%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		91	0.26890677	1.0566014	0.29460582	0.3472662	0.969	4120	tags=38%, list=23%, signal=49%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		35	0.31813928	1.0223612	0.43771043	0.4169765	0.982	1313	tags=20%, list=7%, signal=22%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		132	0.19833188	0.83090305	0.9072165	0.91325206	1.0	3822	tags=27%, list=21%, signal=34%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		30	0.25973895	0.8252272	0.74375	0.89777744	1.0	1109	tags=13%, list=6%, signal=14%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS		173	0.17105994	0.7308743	0.9939759	0.9678347	1.0	1441	tags=8%, list=8%, signal=8%	
