NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		37	0.525388	1.5712357	0.016103059	0.0051183198	0.124	619	tags=19%, list=3%, signal=20%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		177	0.4120901	1.5655469	0.0	0.0052523892	0.129	2543	tags=23%, list=14%, signal=26%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		42	0.46038088	1.420494	0.046548955	0.02618804	0.512	3595	tags=33%, list=19%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		158	0.36384296	1.3517783	0.024657534	0.050954588	0.755	2933	tags=26%, list=16%, signal=31%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		155	0.3513206	1.3081784	0.036048066	0.07212378	0.881	2961	tags=28%, list=16%, signal=34%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.36355823	1.2761855	0.091412745	0.091634	0.946	4189	tags=38%, list=23%, signal=49%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		164	0.32450697	1.2193367	0.09706258	0.1406792	0.985	2205	tags=18%, list=12%, signal=20%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		33	0.33877525	0.98316836	0.48796147	0.5698751	1.0	1887	tags=27%, list=10%, signal=30%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		109	0.26201	0.9360268	0.5888889	0.6685639	1.0	3414	tags=23%, list=18%, signal=28%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		133	0.23711029	0.87546515	0.7319728	0.7906159	1.0	2961	tags=20%, list=16%, signal=24%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		89	0.24731454	0.84157956	0.7821782	0.8437489	1.0	3056	tags=17%, list=17%, signal=20%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		29	0.28217223	0.8000208	0.78347105	0.8984686	1.0	3430	tags=31%, list=19%, signal=38%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		37	0.26954687	0.79725015	0.7958861	0.881332	1.0	1671	tags=11%, list=9%, signal=12%	
