NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		37	0.47459102	1.3961413	0.06593407	0.03952285	0.626	1098	tags=19%, list=6%, signal=20%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.40022853	1.3739778	0.041551247	0.04742267	0.716	4124	tags=40%, list=22%, signal=51%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		42	0.4566788	1.3715708	0.05728314	0.046643462	0.721	3350	tags=40%, list=18%, signal=49%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		155	0.37739286	1.3415034	0.033707865	0.059815314	0.815	2167	tags=21%, list=12%, signal=24%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		147	0.3696655	1.3089949	0.058898848	0.07850478	0.896	1563	tags=19%, list=8%, signal=21%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		156	0.35882875	1.3010547	0.051186018	0.08118884	0.914	2130	tags=21%, list=12%, signal=24%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		165	0.33326912	1.2172363	0.10460772	0.15567051	0.989	2194	tags=19%, list=12%, signal=22%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		142	0.32761717	1.1695803	0.1605744	0.21334232	0.999	2581	tags=20%, list=14%, signal=23%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		70	0.35871953	1.168144	0.2002924	0.20913853	0.999	2653	tags=27%, list=14%, signal=32%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		123	0.3145829	1.0992719	0.275	0.3107091	1.0	1687	tags=15%, list=9%, signal=16%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		133	0.29567754	1.0292373	0.41568628	0.43838048	1.0	2081	tags=18%, list=11%, signal=20%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		155	0.26204413	0.94037837	0.5786083	0.6198667	1.0	1903	tags=14%, list=10%, signal=16%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		34	0.32011813	0.9168804	0.60670733	0.65565735	1.0	754	tags=15%, list=4%, signal=15%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		90	0.2388888	0.7999952	0.8386648	0.8680714	1.0	1674	tags=11%, list=9%, signal=12%	
