NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		148	0.3240592	1.3550092	0.020408163	0.043345522	0.343	3608	tags=36%, list=19%, signal=44%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		157	0.32088995	1.3535212	0.008230452	0.042116284	0.345	4702	tags=38%, list=25%, signal=50%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		123	0.32166454	1.3330294	0.024193548	0.049312204	0.403	3879	tags=40%, list=21%, signal=50%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		42	0.38893655	1.3274544	0.08454811	0.050361205	0.422	4928	tags=50%, list=26%, signal=68%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		71	0.34244797	1.2853144	0.086538464	0.069311745	0.551	2410	tags=25%, list=13%, signal=29%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		155	0.31036335	1.2830828	0.04761905	0.06802585	0.556	3796	tags=34%, list=20%, signal=43%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		89	0.29704583	1.1517045	0.16666667	0.19162002	0.904	2571	tags=21%, list=14%, signal=25%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		159	0.26289085	1.1094905	0.17883211	0.25189352	0.958	3677	tags=31%, list=20%, signal=39%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		50	0.32060963	1.1077685	0.27710843	0.24725844	0.96	4257	tags=32%, list=23%, signal=41%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		94	0.2741083	1.0811797	0.26557377	0.2887478	0.976	2308	tags=20%, list=12%, signal=23%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		178	0.24317744	1.0464879	0.3237705	0.35841104	0.996	2428	tags=19%, list=13%, signal=21%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		132	0.2569154	1.0425018	0.32962963	0.35660508	0.996	3861	tags=30%, list=21%, signal=38%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		34	0.27944577	0.9122217	0.6136364	0.6951203	1.0	1874	tags=21%, list=10%, signal=23%	
