NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		70	-0.2556679	-0.85245883	0.7496136	1.0	1.0	1681	tags=10%, list=9%, signal=11%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		150	-0.23030148	-0.8513373	0.83152175	1.0	1.0	3712	tags=20%, list=20%, signal=25%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		30	-0.29510447	-0.832593	0.72773975	1.0	1.0	5513	tags=37%, list=30%, signal=52%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		60	-0.25347376	-0.83242357	0.7616099	1.0	1.0	866	tags=7%, list=5%, signal=7%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		165	-0.20953304	-0.7845107	0.9288703	1.0	1.0	3203	tags=15%, list=17%, signal=18%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		169	-0.20367631	-0.76813656	0.94413406	1.0	1.0	4205	tags=21%, list=23%, signal=27%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		108	-0.21445917	-0.7655164	0.92086333	1.0	1.0	1593	tags=9%, list=9%, signal=10%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		90	-0.19435151	-0.6792566	0.98527247	1.0	1.0	3462	tags=18%, list=19%, signal=22%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		121	-0.17835686	-0.6450191	0.997114	1.0	1.0	4334	tags=22%, list=24%, signal=29%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		168	-0.16515219	-0.627104	1.0	0.99321455	1.0	4123	tags=18%, list=22%, signal=23%	
