"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diff_expression"
"Spiroplasma endosymbiont of Sarcophaga carnaria",6.32214497756746,-22.4669226559675,3.90502313699456,-5.75333919103455,8.74976782252143e-09,3.18093832020575e-06,"Downregulated"
"Cobetia sp. AM6",21.5920516333944,20.1094962027134,3.51284092268908,5.72456784844089,1.03697360025473e-08,3.57944687718375e-06,"Upregulated"
"Frischella perrara",13.6122773875897,19.0434299328118,3.32730606709768,5.72337787651224,1.04426640578004e-08,3.57944687718375e-06,"Upregulated"
"Bacillus paramobilis",8.33638496121284,18.1134660359714,3.20247017022898,5.6560920393136,1.54858445621039e-08,5.04516610945298e-06,"Upregulated"
"Bacillus sp. 3a",11.6066064889874,20.5828164410488,3.63957923388413,5.65527362323226,1.55598187921781e-08,5.04516610945298e-06,"Upregulated"
"Sphingomonas sinipercae",10.4077497232914,-20.6360631662857,3.65592453197544,-5.64455392495075,1.65610069322366e-08,5.22848421489586e-06,"Downregulated"
"Acetobacter sp. AC2005",17.2894125421007,21.708094346074,3.85208853186378,5.63540899086522,1.74643356272639e-08,5.37229832103294e-06,"Upregulated"
"Massilia sp. Dwa41.01b",18.7407845477137,20.4836692602168,3.66609658108861,5.5873239580978,2.30595318599563e-08,6.74744399326575e-06,"Upregulated"
"uncultured pig faeces bacterium",7.97661751594118,-22.9341942255288,4.10456654766888,-5.58748261459031,2.30384813889484e-08,6.74744399326575e-06,"Downregulated"
"uncultured Fulvivirgaceae bacterium",16.8344381797822,19.0434021110996,3.43370755166532,5.54601748243346,2.92249617031121e-08,8.34790156076752e-06,"Upregulated"
"Bartonella sp. HY761",18.6636132767189,17.2264960638087,3.11148260471956,5.53642692319064,3.08704554637755e-08,8.61285707439338e-06,"Upregulated"
"Acinetobacter sp. SH20PTE14",11.6645929597856,19.7269488633889,3.58656681969666,5.50023179689633,3.79292288057994e-08,1.03417490450722e-05,"Upregulated"
"Chryseobacterium sp. WX",14.3890251899373,20.6932820718766,3.78180942532275,5.47179398658106,4.45502544813369e-08,1.18770978447244e-05,"Upregulated"
"Streptomyces sp. NBC_01230",15.4561338190419,-21.9817235562181,4.05163101731157,-5.42540114395805,5.78245264278852e-08,1.50808879033769e-05,"Downregulated"
"arsenite-oxidising bacterium NT-25",70.7635603669345,22.6914310126884,4.20873418075115,5.39150966494125,6.98682006203692e-08,1.78342298477142e-05,"Upregulated"
"Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1",25.4127741641781,-26.0718265439241,4.8634965529091,-5.36071656683488,8.28924866587379e-08,2.07179408842683e-05,"Downregulated"
"Bifidobacterium thermophilum",170.520107650455,3.86079265795292,0.72222195117957,5.34571491720416,9.00608639492268e-08,2.17757726052007e-05,"Upregulated"
"Paenibacillus sp. FSL E2-0230",365.977719240121,22.0126640854758,4.11888646924972,5.3443240666659,9.07550746236588e-08,2.17757726052007e-05,"Upregulated"
"Borreliella valaisiana",12.4376199364645,19.3938207756912,3.63381404671515,5.33704271224957,9.44747907781708e-08,2.22238051954062e-05,"Upregulated"
"Sphaerisporangium melleum",17.4417892522634,19.5509599762541,3.66662781049363,5.3321364989107,9.70639314774864e-08,2.23937689602962e-05,"Upregulated"
"Streptomyces sp. NBC_01267",16.7084391030148,21.0739997280588,4.04640400188092,5.20808098209245,1.90803653886324e-07,4.31900270881931e-05,"Upregulated"
"Streptococcus sp. S1",10.5506274571965,19.3771813183202,3.82540684284801,5.06539098045162,4.07562973864055e-07,9.05469073601309e-05,"Upregulated"
"Chryseobacterium rhizoplanae",21.4741153967507,22.3332552994636,4.59159336116765,4.8639445052652,1.15069188473512e-06,0.000250997282566677,"Upregulated"
"Sporosarcina sp. P37",9.66710993988485,-22.4723855416247,4.62399636580055,-4.85994878971625,1.17416121181805e-06,0.00025154307246752,"Downregulated"
"Vibrio sp. B1FIG11",12.991845544716,19.8444619313353,4.13139989814466,4.80332633503891,1.56051240390716e-06,0.000322696332717247,"Upregulated"
"Streptomyces sp. 891-h",177.008690887153,2.1379914527963,0.445393435296767,4.80023117397711,1.58482582120845e-06,0.000322696332717247,"Upregulated"
"Microbacterium aurugineum",11.2616699131156,-21.4582088128167,4.47049904675002,-4.79995825710251,1.58698704928878e-06,0.000322696332717247,"Downregulated"
"Sporosarcina sp. FSL K6-1540",18.5527991560017,19.4050150491854,4.04655831521182,4.79543689664327,1.62320662996192e-06,0.000324560165660886,"Upregulated"
"Geobacillus sp. E263",6.93246119492483,19.2223500821846,4.07212284620258,4.72047401519584,2.35295667159005e-06,0.000462761003099439,"Upregulated"
"Stenotrophomonas sp. G4",8.8089049193098,18.4621696690754,3.92610833788497,4.70240963320466,2.57109022940669e-06,0.000497505959390195,"Upregulated"
"Burkholderia cepacia",286.936746999005,2.01826145592137,0.431772398144154,4.67436423587118,2.94865615560789e-06,0.000561508379346473,"Upregulated"
"Pseudoalteromonas arctica",8.62702752176531,18.534129440595,4.00145586674686,4.63184652231666,3.624187832289e-06,0.00064988674380266,"Upregulated"
"Lapidilactobacillus dextrinicus",20.36681951908,17.0286437894534,3.67237356615851,4.6369584909267,3.53573381997486e-06,0.00064988674380266,"Upregulated"
"Caballeronia sp. SBC1",12.0500235255832,20.9078222883236,4.50751655448025,4.63843494208408,3.51057403230545e-06,0.00064988674380266,"Upregulated"
"Candidatus Rickettsiella viridis",9.19916474806601,20.7144194436938,4.47246264313742,4.63154666601367,3.62944167998485e-06,0.00064988674380266,"Upregulated"
"Polynucleobacter sp. MWH-UH23A",5.71674155552347,-20.5117585200518,4.43527272500305,-4.6246893464793,3.75160241766701e-06,0.000661881973599281,"Downregulated"
"Polynucleobacter sp. MG-Unter2-18",10.7593085773895,-19.8781749914031,4.31854937307087,-4.60297504420285,4.16498152531621e-06,0.000724163526945197,"Downregulated"
"Escherichia sp. HH154_1D",141.923742016455,-26.3937571988478,5.81032290748222,-4.54256288662706,5.55744101040911e-06,0.000952465997169687,"Downregulated"
"Thermaerobacter sp. PB12/4term",273.930824001037,1.44099521581097,0.318340009688456,4.52659160631804,5.99426215777591e-06,0.00101286145220898,"Upregulated"
"Staphylococcus sp. SB1-57",12.6821216366034,19.4579605629809,4.31237404784853,4.51212263757329,6.41820579250816e-06,0.00106943354017667,"Upregulated"
"Leeuwenhoekiella palythoae",10.5906102437553,16.5980908858686,3.68798030576908,4.50059097655817,6.77647931637553e-06,0.00111366331998024,"Upregulated"
"Alistipes shahii",1808.74142216048,-3.58952831347099,0.802134234795592,-4.47497209040793,7.64212945725011e-06,0.00123895442025175,"Downregulated"
"Treponema endosymbiont of Teranympha mirabilis",6.31924977280858,-20.3068429529501,4.57360539292981,-4.44000765442986,8.99556782008854e-06,0.00143893102850136,"Downregulated"
"Cupriavidus sp.",20.5150477373504,-7.60295951268825,1.727007515394,-4.40238936131886,1.07065191359306e-05,0.00169008039570736,"Downregulated"
"Actinoplanes sp. ATCC 31351",11.4524042291988,21.1053707949142,4.91682324741634,4.29248108644225,1.76687605230878e-05,0.00275288467526602,"Upregulated"
"Streptomyces sp. A10(2020)",11.061209432415,20.3511945619233,4.78316132115502,4.25475813912314,2.09275100853439e-05,0.00321881203197271,"Upregulated"
"Sphingobacterium sp. G1-14",5.79467593363956,18.3574148021389,4.32610378901995,4.24340600628485,2.2015260705325e-05,0.00334325421116182,"Upregulated"
"Lachnoclostridium sp. YL32",246.951812942678,22.1968920091008,5.2431317217329,4.23351790249598,2.30063858864509e-05,0.00343231199794057,"Upregulated"
"Limosilactobacillus pontis",2566.48705748306,5.36686263635962,1.26819615735214,4.23188684593167,2.31738994609641e-05,0.00343231199794057,"Upregulated"
"Mycolicibacterium neoaurum",110.189686025741,1.30277997837581,0.308374570574025,4.2246673451405,2.3929398167457e-05,0.00350098768067051,"Upregulated"
"Xanthobacter flavus",18.495797029406,20.4664755832706,4.86920464496399,4.20324818436994,2.63111828992451e-05,0.00380307543665354,"Upregulated"
"Streptomyces sp. NBC_01397",9.50957277888227,24.3751085240593,5.81052443579914,4.19499286052083,2.72880182972749e-05,0.00389731375610008,"Upregulated"
"Pantoea sp. RSPAM1",7.02952387028859,-24.2392235964518,5.79833833329402,-4.18037413533984,2.9102986384815e-05,0.00410762973716031,"Downregulated"
"Prevotella melaninogenica",1832.94030232395,-2.81557219329247,0.677448012939341,-4.15614503181748,3.23662407323583e-05,0.00451509058216398,"Downregulated"
"Streptomyces thermocarboxydus",7.94696692319739,23.9416656029248,5.8105945310093,4.12034697571061,3.78302254935115e-05,0.00521665764650182,"Upregulated"
"Pectobacterium sp. 21LCBS03",7.39269938824911,18.7146529521099,4.5456233717012,4.11707073415234,3.83718331878083e-05,0.00523121457675155,"Upregulated"
"Burkholderia cenocepacia",557.148533312128,1.80715530194522,0.440246281538395,4.10487351677406,4.04536155247279e-05,0.00545167937400301,"Upregulated"
"Treponema pallidum",19.9450295088049,-23.8378393716599,5.81077916614486,-4.1023481860308,4.08978197599626e-05,0.00545167937400301,"Downregulated"
"Marinitoga piezophila",11.3189242181154,18.6110614877357,4.5450412144549,4.09480587954751,4.22522251889427e-05,0.00557032907243677,"Upregulated"
"Aurantimicrobium sp. INA4",5.97791993790509,17.3196429101048,4.24198105882523,4.08291377776715,4.4474527338367e-05,0.00579957504867814,"Upregulated"
"Bradyrhizobium sp. LMG 8297",18.3949435771211,20.3294614425976,5.04181032756655,4.03217497719904,5.52630153017853e-05,0.0071289289739303,"Upregulated"
"Chryseobacterium sp. PCH239",14.342559689529,23.3305187701788,5.8104389419264,4.01527647108253,5.93761503693437e-05,0.00757803910618102,"Upregulated"
"Rathayibacter sp. SW19",7394.83126662003,4.38442131447237,1.09353601779391,4.00939817539568,6.08736954252842e-05,0.00768502027287516,"Upregulated"
"Bacillus sp. ABP14",9.31804575238114,18.7014375916132,4.66719482396555,4.00699741428906,6.1495536067018e-05,0.00768502027287516,"Upregulated"
"Leptotrichia sp. HSP-342",7.90545760269162,17.4353109332094,4.36767999738921,3.99189293712713,6.55479665204746e-05,0.00794962789067828,"Upregulated"
"Pantoea sp. PSNIH1",15.9126395326041,-23.2064223054062,5.81123189261507,-3.9933739926808,6.51397022755651e-05,0.00794962789067828,"Downregulated"
"Streptomyces sp. SM17",5.69699428583069,23.1948328395242,5.81076292437764,3.99170180256639,6.56008303056722e-05,0.00794962789067828,"Upregulated"
"Amycolatopsis orientalis",132.702079787026,1.96250652340413,0.49316640202408,3.97940029034725,6.90893287670114e-05,0.00828864677217836,"Upregulated"
"Pseudoalteromonas sp. FE4",18.5115786907725,-20.2730646222708,5.11661987468041,-3.96219870125433,7.4262694207054e-05,0.00882108457823789,"Downregulated"
"Spiroplasma poulsonii",6.98057743419074,-19.098746316908,4.84907955332487,-3.93863332347529,8.19470543104867e-05,0.00963841971140107,"Downregulated"
"Aetherobacter rufus",3.21450347455175,22.8095135529877,5.81122213603048,3.9250803048063,8.67008095757173e-05,0.0100985399269891,"Upregulated"
"Lactococcus sp. LG1267",8.5102160177192,18.5745865426051,4.73861900473139,3.91983118373915,8.86110164659316e-05,0.0101664338691104,"Upregulated"
"Paenibacillus sp. FSL W8-1287",3.5905958923151,22.7727793296985,5.81111169148414,3.91883352768297,8.89785409899633e-05,0.0101664338691104,"Upregulated"
"Moraxella sp. K23",16.6072708300391,-22.6527803987601,5.81170577174424,-3.89778514061999,9.70764867926999e-05,0.0109870435099247,"Downregulated"
"Hydrogenovibrio crunogenus",31.9741108690061,-7.86324337416764,2.02974125253887,-3.87401269217543,0.000107057833287081,0.0118923409809732,"Downregulated"
"Flavobacterium sp. WC2421",8.44898765509743,22.5191295008676,5.81064729008639,3.87549413630521,0.000106408542382347,0.0118923409809732,"Upregulated"
"Microcella indica",2.37392014190397,-22.3498358259797,5.81196482177093,-3.845487113456,0.000120313187780801,0.0131862152594413,"Downregulated"
"Spiroplasma endosymbiont of Drosophila atripex",9.24951827844531,17.8520061325631,4.64377662223865,3.84428614569256,0.000120903865844673,0.0131862152594413,"Upregulated"
"Pseudomonas fuscovaginae",6.18952304306936,-19.9082304428012,5.18402263375458,-3.84030546340081,0.000122881315028734,0.0132811453729705,"Downregulated"
"Rhizobium sp. CCGE532",33.3174683307494,20.6051060660951,5.37718971815042,3.8319470106371,0.000127133125703324,0.0136180009737748,"Upregulated"
"Polynucleobacter sp. JS-Mosq-20-D10",5.44670303244964,18.20389463604,4.77741893455881,3.81040366888425,0.000138740066277337,0.0147297750011435,"Upregulated"
"Kitasatospora sp. NBC_00085",9.56201798948935,18.8529313952586,4.97563683641178,3.78904892280172,0.000151225133326517,0.0159144554782301,"Upregulated"
"Spiroplasma endosymbiont of Tiphia femorata",1.32086875735098,-22.0107879571675,5.81264434065308,-3.78670819462085,0.00015265619565451,0.0159253598197144,"Downregulated"
"Bacteroides sp. DH3716P",3640.89186396449,-3.68049976410484,0.973008477909547,-3.78259783718657,0.000155200059366985,0.0160511647605666,"Downregulated"
"Brucella anthropi",316.856947542412,-2.24725113009707,0.596108929181331,-3.76986657989395,0.000163334840230488,0.016633692400868,"Downregulated"
"Streptomyces sp. NBC_00390",139.356035046418,1.89373674156727,0.502390296927673,3.76945325805108,0.000163605543327701,0.016633692400868,"Upregulated"
"Pseudonocardia sp. EC080625-04",1.3485668106406,-21.8852255745068,5.81259369103216,-3.76513940898225,0.00016645618433647,0.0167813012057532,"Downregulated"
"Virgibacillus sp. Bac332",7.95016191830431,21.3251011694088,5.670558378464,3.76067042187566,0.000169458578307138,0.016801607966535,"Upregulated"
"Microlunatus soli",141.785517426732,1.87242706364446,0.497748192016701,3.76179581096627,0.0001686977471563,0.016801607966535,"Upregulated"
"uncultured anaerobic ammonium-oxidizing bacterium",1.29327082388304,-21.6236797032362,5.81323284774077,-3.71973397068379,0.000199432727086165,0.019611429728301,"Downregulated"
"Acidithiobacillus ferridurans",8.37796915278351,17.8735541160411,4.82111914447369,3.7073454483134,0.000209443157172434,0.0202220329237474,"Upregulated"
"Paenibacillus sp. FSL L8-0333",1.19457208672941,21.5544316603764,5.81299827027156,3.70797145607433,0.00020892619934263,0.0202220329237474,"Upregulated"
"Burkholderia sp. B21-005",14.9477309994254,21.5333457931106,5.81066605782248,3.70583089422629,0.000210698851001786,0.0202220329237474,"Upregulated"
"Bacteroides caecimuris",8269.53358257821,-2.46836082192942,0.669858184552917,-3.68490059366354,0.000228791917966572,0.0217842590463886,"Downregulated"
"Pseudomonas synxantha",157.105666697613,2.50699210975692,0.680736507413063,3.68276430374507,0.000230718459036277,0.021794719315419,"Upregulated"
"Acinetobacter sp. NEB149",5.23458066403754,18.1269170432706,4.93180624020826,3.67551281627503,0.000237372123412241,0.0222480731607552,"Upregulated"
"Streptomyces sp. NBC_01224",167.182641811762,1.53634699364557,0.420424948379987,3.65427170667567,0.000257913031309163,0.0239859119117522,"Upregulated"
"Terrabacter sp. DBF63",13.8725577645244,20.6161911508798,5.6526313266445,3.64718481704306,0.000265129226626634,0.0244673487064594,"Upregulated"
"Rhodococcus sp. BH4",32.6468592521216,-20.4496137434648,5.63425022167459,-3.62951820364605,0.000283950707484856,0.0260042491427162,"Downregulated"
"Bartonella ancashensis",2.35421375859119,-21.1798440743471,5.84983032046208,-3.62059118198049,0.000293930639679574,0.0267142870017867,"Downregulated"
"Streptomyces nigrescens",186.040417318416,1.32962972690049,0.368487509650584,3.60834408786691,0.000308157615587673,0.0273849401052246,"Upregulated"
"Azospirillum thiophilum",123.887270354574,1.11868754263004,0.309809774008456,3.61088524792478,0.000305153663362344,0.0273849401052246,"Upregulated"
"Corynebacterium deserti",21.4106971962172,-6.58388652203012,1.82455039069477,-3.60849804730415,0.000307974832193957,0.0273849401052246,"Downregulated"
"Streptococcus sp. CP1998",5.03649980362218,18.8750281522061,5.24258938934729,3.60032547858113,0.00031781909164844,0.0280358503125466,"Upregulated"
"Caulobacter segnis",483.520358320988,1.68679635229657,0.46896194126289,3.59687259003175,0.000322066136870327,0.0280967921489676,"Upregulated"
"Actinoalloteichus sp. GBA129-24",11.9242709477401,20.8957553628225,5.81089298161238,3.59596286301326,0.000323193908190175,0.0280967921489676,"Upregulated"
"Caulobacter rhizosphaerae",246.239424506883,2.04832407021059,0.570508363975915,3.59034888802622,0.000330235639164768,0.0285024241946742,"Upregulated"
"Burkholderia ubonensis",185.771005567652,1.23023894647452,0.345026049773241,3.56564076040943,0.000362968283280493,0.0311037892465434,"Upregulated"
"Streptomyces griseus",175.703378534926,1.72296371529157,0.483952645646406,3.56019071450729,0.000370585554169145,0.0315313113004768,"Upregulated"
"Curtobacterium sp. MCLR17_058",5.83854190198837,20.555910032487,5.81114092933646,3.53732774380232,0.000404197750390173,0.0341490169819078,"Upregulated"
"Acinetobacter sp. ANC 7914",0.84770513731551,20.5169432162508,5.81415142828412,3.52879409305405,0.000417457807609005,0.035022666558638,"Upregulated"
"Sphingobium sp. YC-XJ3",0.889351024921898,20.5048062386952,5.81396543374776,3.5268194268361,0.000420583497108318,0.0350398626028368,"Upregulated"
"Paenibacillus physcomitrellae",162.941308773235,1.22539578247608,0.348288201848719,3.5183384793733,0.000434258082770839,0.0359296153034604,"Upregulated"
"Streptomyces chrestomyceticus",6.7747493536446,19.2071966463203,5.491905691556,3.49736461714046,0.000469879137592599,0.0386105480390302,"Upregulated"
"Streptacidiphilus carbonis",3.86300962619686,20.3150473184138,5.8122500569193,3.49521220172373,0.000473684991689861,0.0386584955462807,"Upregulated"
"Croceicoccus sp. YJ47",21.0450131469431,-7.44513613994842,2.13828871318998,-3.48181987494172,0.000498018570406317,0.0403697891159769,"Downregulated"
"uncultured Frankia sp.",10.7995318131371,18.122180115014,5.20832097882614,3.4794668356055,0.000502412549580324,0.0404526399819809,"Upregulated"
"Xanthobacter dioxanivorans",155.391969236247,1.41169065053466,0.407575281980028,3.46363166008639,0.000532935719486688,0.0426241988445453,"Upregulated"
"Streptomyces kanamyceticus",722.84825977434,3.04963927915938,0.882258739321263,3.45662688646815,0.000546981624948807,0.0434578712219261,"Upregulated"
"[Clostridium] innocuum",17025.3987015284,-1.98776736442489,0.576351854752318,-3.44887822956536,0.000562920493049668,0.0442286570667667,"Downregulated"
"Prevotella nigrescens",1098.70716877253,-3.3886616212126,0.982957309730481,-3.44741484464035,0.000565978794931709,0.0442286570667667,"Downregulated"
"Streptomyces sp. R44",202.01921810908,2.02543279035265,0.587665544125698,3.44657400897307,0.000567743034782202,0.0442286570667667,"Upregulated"
"Enterobacter ludwigii",739.387384169312,2.07556470266125,0.603428133375391,3.43962203262082,0.000582527097856094,0.0449664016853395,"Upregulated"
"Fischerella sp.",6.44048532726865,18.8961602298945,5.49529066098813,3.4386097834717,0.000584709399259228,0.0449664016853395,"Upregulated"
"Lysinibacillus sp. FSL K6-1151",4.17987782949317,19.9683020609139,5.81189167915001,3.43576638438558,0.000590880250574965,0.0451515309945723,"Upregulated"
"Billgrantia desiderata",8.56280553014917,17.0836232823128,4.98196595542872,3.42909273872039,0.000605602558265949,0.0456944269906704,"Upregulated"
"Phaeovulum vinaykumarii",6.35129669980669,-19.9321648708998,5.82282479259101,-3.4231091576483,0.000619092108407501,0.0464203001535299,"Downregulated"
"Streptomyces sp. NBC_00190",4.45515815308048,19.8843154664583,5.81196207234356,3.42127412721404,0.000623284740316202,0.046444391488034,"Upregulated"
"Phenylobacterium sp. NIBR 498073",111.397040888816,3.40206647062344,0.995821928374103,3.41634018461319,0.000634689057312841,0.0470022507443343,"Upregulated"
"[Acidovorax] ebreus",7.85421494749836,19.3989650171809,5.70119629516846,3.40261306800131,0.00066744731587935,0.0488253990768571,"Upregulated"
"Lysinibacillus sp. G01H",3.20007141122859,19.7844683116491,5.81215054832373,3.40398414444978,0.000664106081832738,0.0488253990768571,"Upregulated"
