NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.40779406	1.4925964	0.00998004	0.016256176	0.228	4160	tags=38%, list=22%, signal=49%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		172	0.3783738	1.4864546	0.005952381	0.016385471	0.237	4783	tags=36%, list=26%, signal=48%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		147	0.3828194	1.477889	0.001996008	0.016934354	0.254	3129	tags=32%, list=17%, signal=38%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		157	0.37396255	1.4681903	0.0021459227	0.018177446	0.278	2049	tags=21%, list=11%, signal=23%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		154	0.36421835	1.4236351	0.006085193	0.025876971	0.385	3277	tags=30%, list=18%, signal=36%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		176	0.34076595	1.3509086	0.018181818	0.04631626	0.597	2049	tags=20%, list=11%, signal=22%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		155	0.3106747	1.1955845	0.11787819	0.16173959	0.967	2474	tags=26%, list=13%, signal=30%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		33	0.39676014	1.1903584	0.20967741	0.16316278	0.972	1507	tags=24%, list=8%, signal=26%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		132	0.27788103	1.0604961	0.32516703	0.36639655	1.0	2917	tags=17%, list=16%, signal=21%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		168	0.26351076	1.0309503	0.3374741	0.42327708	1.0	2111	tags=13%, list=11%, signal=14%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		37	0.3297336	1.0086521	0.45333335	0.46323454	1.0	1277	tags=19%, list=7%, signal=20%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		94	0.27396673	1.0067688	0.4235537	0.45409557	1.0	3206	tags=26%, list=17%, signal=31%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		30	0.2755587	0.79963595	0.79002076	0.92773074	1.0	1389	tags=13%, list=7%, signal=14%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS		172	0.19373862	0.76590824	0.9819277	0.94251424	1.0	1486	tags=5%, list=8%, signal=6%	
