NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		90	0.3459819	1.2892234	0.06526806	0.103293285	0.726	2613	tags=24%, list=14%, signal=28%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		171	0.31323764	1.2878933	0.026442308	0.099804886	0.731	2334	tags=19%, list=13%, signal=21%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		135	0.31040147	1.2678216	0.042288557	0.112712905	0.79	2893	tags=29%, list=16%, signal=34%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		109	0.31970978	1.2316742	0.1	0.1423559	0.864	4755	tags=28%, list=26%, signal=37%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		90	0.32562166	1.2225782	0.09090909	0.14491601	0.878	3443	tags=33%, list=19%, signal=41%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		133	0.2985828	1.1952592	0.101895735	0.17281036	0.927	3714	tags=32%, list=21%, signal=39%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		168	0.29053926	1.1901546	0.09512761	0.17279902	0.935	4108	tags=39%, list=23%, signal=50%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		123	0.29663616	1.1502097	0.18990384	0.22332278	0.973	3024	tags=21%, list=17%, signal=25%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		69	0.3165835	1.1367406	0.23076923	0.24023704	0.984	4060	tags=28%, list=22%, signal=35%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		151	0.27423024	1.1084356	0.21830986	0.28164014	0.989	2863	tags=19%, list=16%, signal=22%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		37	0.34097248	1.0819097	0.3449024	0.32342964	0.994	1789	tags=16%, list=10%, signal=18%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		28	0.356069	1.0754112	0.33920705	0.3261128	0.995	1565	tags=18%, list=9%, signal=20%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		156	0.2649276	1.0739197	0.2547619	0.31866035	0.995	2039	tags=15%, list=11%, signal=16%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.24403594	1.0068688	0.42288557	0.45824358	0.998	3131	tags=24%, list=17%, signal=29%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		169	0.21849972	0.9009214	0.7635468	0.7284095	1.0	1360	tags=8%, list=8%, signal=9%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.23270677	0.8796358	0.7704194	0.7608042	1.0	5774	tags=43%, list=32%, signal=63%	
