NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		68	0.33973122	1.2262875	0.13211845	0.1502469	0.895	4053	tags=28%, list=23%, signal=36%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		90	0.32523024	1.2251756	0.110091746	0.14489098	0.896	3437	tags=33%, list=19%, signal=41%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		135	0.30998	1.2168156	0.10204082	0.14909007	0.914	2890	tags=29%, list=16%, signal=34%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		133	0.29815874	1.1943883	0.118329465	0.16819823	0.943	3707	tags=32%, list=21%, signal=39%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		168	0.2901117	1.1860787	0.08962264	0.17253916	0.958	4100	tags=39%, list=23%, signal=50%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		123	0.296325	1.1508791	0.15196079	0.21461017	0.989	3020	tags=21%, list=17%, signal=25%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		151	0.27384207	1.1060854	0.20608899	0.2814494	0.997	2861	tags=19%, list=16%, signal=22%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		156	0.26447767	1.0787203	0.27437642	0.3284075	0.998	2040	tags=15%, list=11%, signal=16%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		37	0.34079173	1.0727578	0.33114034	0.33107173	0.998	1786	tags=16%, list=10%, signal=18%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		28	0.35598263	1.0637102	0.3501048	0.3406678	1.0	1562	tags=18%, list=9%, signal=20%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.24360137	1.0023094	0.43137255	0.4707577	1.0	3128	tags=24%, list=17%, signal=29%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		169	0.21832739	0.8995418	0.77970296	0.73485976	1.0	1359	tags=8%, list=8%, signal=9%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.23225687	0.8676105	0.7423888	0.78943884	1.0	5760	tags=43%, list=32%, signal=63%	
