NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	134	0.34482485	1.3425161	0.028806584	0.05334405	0.603	3078	tags=31%, list=17%, signal=37%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		157	0.33855	1.3329003	0.023952097	0.055305965	0.638	2121	tags=20%, list=12%, signal=22%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		165	0.33308497	1.3237022	0.014373717	0.057109732	0.668	4414	tags=28%, list=24%, signal=36%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		123	0.33475435	1.2927707	0.040650405	0.07165741	0.755	2327	tags=18%, list=13%, signal=20%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		164	0.32317993	1.2815757	0.041904762	0.07595127	0.791	2616	tags=24%, list=14%, signal=28%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		133	0.3227603	1.2634243	0.06666667	0.085379764	0.844	2757	tags=22%, list=15%, signal=25%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		60	0.33828872	1.1668171	0.20486815	0.1772087	0.989	5063	tags=53%, list=28%, signal=74%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.27140215	0.995907	0.4452975	0.49356183	1.0	2895	tags=25%, list=16%, signal=30%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		170	0.23854266	0.9465384	0.5966736	0.59954596	1.0	1347	tags=9%, list=7%, signal=9%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		29	0.28774282	0.8478708	0.71734893	0.8272372	1.0	740	tags=10%, list=4%, signal=11%	
