"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diff_expression"
"Lactobacillus acidophilus",7105.01875683229,-4.52264366977927,1.23907428805832,-3.65001817354021,0.000262221755544852,0.012615780016769,"Downregulated"
"Lactobacillus johnsonii",31368.2072421494,-4.54465309990054,1.25787252206944,-3.61296794402004,0.000302712139226505,0.0130298676140188,"Downregulated"
"Lactobacillus panisapium",896.115065400454,-3.72728507265799,1.03196179152271,-3.6118440656201,0.00030402736921847,0.0130298676140188,"Downregulated"
"Lactobacillus sp. IBH004",1744.65139753826,-4.54451972940173,1.26658007201635,-3.58802402612179,0.000333193592332708,0.0130298676140188,"Downregulated"
"Lactobacillus acetotolerans",553.549038638716,-4.55392119897697,1.27270915486122,-3.57813187842869,0.000346058839633293,0.0130298676140188,"Downregulated"
"Lentilactobacillus parabuchneri",732.119687620851,-4.40394166022516,1.22678684363065,-3.58981813596223,0.000330908749487995,0.0130298676140188,"Downregulated"
"Actinoplanes sp. N902-109",62.207080771303,-1.30348113435623,0.36797239362012,-3.54233403634592,0.000396602901559039,0.014310754697922,"Downregulated"
"Sphaerisporangium sp. NBC_01403",488.83611578056,-3.53280145876431,1.00155399968491,-3.52732000458859,0.000419789073689356,0.0145414935125993,"Downregulated"
"Maioricimonas rarisocia",143.232785408489,-3.27290003136222,0.932667063253447,-3.50918367369518,0.000449484380545929,0.0149712874443375,"Downregulated"
"Lactobacillus amylovorus",103381.431913155,-4.40625631216405,1.26487971754972,-3.48353780286689,0.00049483323300679,0.0150896231534378,"Downregulated"
"Malaciobacter mytili",329.680974342509,-3.76066261334681,1.08129481769735,-3.47792530935758,0.000505310706062003,0.0150896231534378,"Downregulated"
"Methylobacterium radiotolerans",821.791239391228,-8.17986564379539,2.34791254554624,-3.4838885542444,0.000494185218635191,0.0150896231534378,"Downregulated"
"uncultured Desulfobulbus sp.",296.773745093135,-1.58632878031864,0.462530311223513,-3.42967529224708,0.000604303950801393,0.0168815232707744,"Downregulated"
"Lactobacillus ultunensis",1437.29728107103,-4.4270570605445,1.29080906561529,-3.42967614535172,0.000604302050992911,0.0168815232707744,"Downregulated"
"Nocardioides sp. TF02-7",151.898934785259,-1.35390239140243,0.399006067431921,-3.39318747736445,0.000690843389873267,0.0186959492384453,"Downregulated"
"Lactobacillus crispatus",3714768.7734848,-4.34409120449824,1.28970543834496,-3.36828168304297,0.000756382743914756,0.01984931685546,"Downregulated"
"Lactobacillus intestinalis",372.383243902255,-4.02257831531142,1.19719936300816,-3.35999035716492,0.00077945193001462,0.0198530991586077,"Downregulated"
"Lactobacillus xylocopicola",389.725552119818,-3.17622736337169,0.968971634585263,-3.27793637089405,0.00104568964152977,0.0258733494161367,"Downregulated"
"Lactobacillus kefiranofaciens",3213.69233540512,-4.30464589121017,1.31846708061351,-3.26488689365467,0.00109507795396323,0.0263427085592266,"Downregulated"
"Lachnospiraceae bacterium GAM79",601.208512161502,-3.21191323889577,0.995426526370368,-3.22667033056412,0.00125239665283684,0.0293128513880191,"Downregulated"
"Microcoleus vaginatus",305.062348092172,-2.65885338127234,0.826960861309926,-3.21521066554546,0.00130348824032614,0.0297058109505904,"Downregulated"
"Pseudodesulfovibrio thermohalotolerans",163.764470353293,-2.92611882055174,0.912226530092082,-3.20766687223663,0.0013381640277166,0.0297141037949377,"Downregulated"
"Lactobacillus kullabergensis",404.622425915824,-4.19681368796342,1.31241163346066,-3.19778763077326,0.001384862263333,0.0299822680011595,"Downregulated"
"Lactobacillus amylolyticus",182.958689788939,-3.47396018417434,1.09502455700902,-3.17249523030169,0.00151135041888438,0.0319226698232651,"Downregulated"
"Treponema succinifaciens",328.974607409812,-3.31762599265023,1.05874731232464,-3.13353899842812,0.00172711966014445,0.0332595941954653,"Downregulated"
"Streptomyces sp. NBC_01304",70.0355526663913,-1.42971618534086,0.454461358930977,-3.14595764248023,0.00165543978803438,0.0332595941954653,"Downregulated"
"Bacillus cytotoxicus",437.376107663274,-2.89471792398446,0.925168483322831,-3.12885488012714,0.00175488955571782,0.0332595941954653,"Downregulated"
"Lactobacillus mulieris",331.186161655947,-3.3077595414906,1.0610407890549,-3.11746690194345,0.00182412427823888,0.0332595941954653,"Downregulated"
"Streptomyces sp. NBC_01808",216.662673076484,-1.53063818029882,0.490430789275146,-3.12100751782142,0.00180233432965835,0.0332595941954653,"Downregulated"
"Cutibacterium acnes",1461.80473622827,-3.1336736678199,1.0062037496468,-3.11435300148691,0.0018434878999796,0.0332595941954653,"Downregulated"
"Flagellimonas oceani",125.057295577562,-2.90348225296806,0.928218137493902,-3.12801714994191,0.00175989912043334,0.0332595941954653,"Downregulated"
"Prevotella sp. CAG:1058",181.048000321479,-1.75851809849027,0.566464654820955,-3.1043739155201,0.00190682180647188,0.0337001568245846,"Downregulated"
"Staphylococcus capitis",466.898687807931,-2.87871252109617,0.938042908579165,-3.06884951079317,0.00214884806361947,0.0372180484618893,"Downregulated"
"Clostridium beijerinckii",1344.59745901219,-2.6831297572397,0.894006617509262,-3.00124149496231,0.00268881229826048,0.0436633111875552,"Downregulated"
"Mesorhizobium sp. Pch-S",134.850169162882,-1.50917082079082,0.50082317441372,-3.01338056602015,0.00258354711084236,0.0436633111875552,"Downregulated"
"Bradyrhizobium sp. BTAi1",522.55265091804,-3.28886747749451,1.09722873877587,-2.99743103809308,0.00272265450823092,0.0436633111875552,"Downregulated"
"Rheinheimera sp. MM224",289.603727240204,-3.39065218642206,1.13001777753134,-3.00052995080251,0.00269510247228207,0.0436633111875552,"Downregulated"
"Pseudoxanthomonas suwonensis",76.1208934800948,1.32800745345657,0.445791402531948,2.97898848186376,0.00289201649283554,0.0444946132976862,"Upregulated"
"Acidimicrobiia bacterium EGI L10123",69.2218877087052,-2.17544858291457,0.73104278828678,-2.97581566738768,0.00292210444133783,0.0444946132976862,"Downregulated"
"Lactobacillus sp. 3B(2020)",318.993424967203,-4.08886659110578,1.37434816651566,-2.97513155016036,0.00292862928171838,0.0444946132976862,"Downregulated"
"Sphingomonas sp. R1",104.394890753624,-2.72620086935357,0.920546426328325,-2.96150285458958,0.00306141655606194,0.045710116164649,"Downregulated"
"Paraburkholderia tropica",309.760015930889,-2.43849125705672,0.827651787175443,-2.94627679761153,0.00321624446460368,0.046040275348612,"Downregulated"
"Lactobacillus taiwanensis",145.153228515455,-2.93655409798464,0.996663258745226,-2.94638542378063,0.00321511506350565,0.046040275348612,"Downregulated"
"Cellvibrio sp. PSBB006",147.93668348486,-2.86643817177557,0.979975302874551,-2.92501062360192,0.0034444446405577,0.0478490980785708,"Downregulated"
"Bradyrhizobium sp.",166.678522090768,-1.7983620872458,0.618341780101919,-2.90836256762302,0.00363326833007293,0.0484063134437409,"Downregulated"
"Peribacillus asahii",192.282933236399,-2.27757358538159,0.782665156526037,-2.9100229726476,0.0036140219102523,0.0484063134437409,"Downregulated"
"Streptococcus dysgalactiae",349.543881917571,-2.75230698027272,0.951198424772849,-2.89351507381858,0.00380956004618022,0.0499860454544253,"Downregulated"
