NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.29247287	1.2566212	0.032863848	0.11855214	0.631	2760	tags=25%, list=15%, signal=29%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		165	0.2782513	1.1876708	0.10526316	0.19180228	0.826	2005	tags=18%, list=11%, signal=20%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		161	0.25816265	1.0654672	0.25	0.42108756	0.983	1115	tags=10%, list=6%, signal=10%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		155	0.24555692	1.0267481	0.375	0.5148123	0.993	2362	tags=19%, list=13%, signal=21%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		174	0.24541117	1.0187513	0.38421053	0.51898813	0.995	3165	tags=23%, list=17%, signal=28%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.25241676	0.9757131	0.5093633	0.6344313	0.998	1955	tags=18%, list=11%, signal=20%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		177	0.22385517	0.9507969	0.64489794	0.69061285	0.999	3181	tags=20%, list=17%, signal=24%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		172	0.22069907	0.93731064	0.72596157	0.7066969	1.0	2430	tags=20%, list=13%, signal=23%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		133	0.22463816	0.90913373	0.7098214	0.76629204	1.0	3959	tags=29%, list=22%, signal=36%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		30	0.26715583	0.81012887	0.75213677	0.95511496	1.0	3648	tags=33%, list=20%, signal=42%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		35	0.24735935	0.78944135	0.81714284	0.94916415	1.0	1696	tags=14%, list=9%, signal=16%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		90	0.18580066	0.7064483	0.9882353	0.97618276	1.0	3378	tags=20%, list=18%, signal=24%	
