NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.4295728	1.725962	0.004830918	0.0029071674	0.014	3620	tags=51%, list=20%, signal=63%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		145	0.38761437	1.6541966	0.0	0.004817884	0.025	2013	tags=19%, list=11%, signal=22%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		172	0.36193746	1.5829867	0.0	0.009348523	0.046	2462	tags=30%, list=13%, signal=35%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		174	0.36978978	1.5763894	0.0	0.009451513	0.049	3196	tags=34%, list=18%, signal=41%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		171	0.33565903	1.4672648	0.0058479533	0.02420295	0.131	2527	tags=20%, list=14%, signal=23%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.36036807	1.4563415	0.0	0.02583963	0.146	2805	tags=37%, list=15%, signal=44%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		132	0.33250183	1.4163357	0.024242423	0.03372822	0.193	4387	tags=45%, list=24%, signal=58%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		133	0.33921066	1.4158777	0.006134969	0.032322876	0.193	2398	tags=23%, list=13%, signal=26%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		165	0.32881513	1.392371	0.0	0.037834413	0.228	2931	tags=29%, list=16%, signal=34%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		90	0.30060214	1.1863666	0.10880829	0.18041717	0.722	3930	tags=30%, list=22%, signal=38%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.2680326	1.1718323	0.125	0.19371854	0.765	3709	tags=36%, list=20%, signal=45%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		91	0.28851154	1.1497039	0.1904762	0.22033072	0.812	3930	tags=35%, list=22%, signal=45%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		155	0.2632293	1.1382558	0.1452514	0.23143938	0.832	2721	tags=24%, list=15%, signal=28%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT		154	0.25150746	1.0846747	0.25	0.3165357	0.915	3406	tags=25%, list=19%, signal=31%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		111	0.25689027	1.0573919	0.29142857	0.36928922	0.954	211	tags=6%, list=1%, signal=6%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		30	0.32620388	1.0495946	0.38906753	0.37843034	0.967	3945	tags=40%, list=22%, signal=51%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		177	0.22723408	0.9849161	0.5	0.54662037	0.994	3505	tags=26%, list=19%, signal=32%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		148	0.22564377	0.96624637	0.5629139	0.5852066	0.996	2766	tags=20%, list=15%, signal=23%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		161	0.22074573	0.9515553	0.6137931	0.60628	0.997	2484	tags=18%, list=14%, signal=21%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		156	0.22007494	0.9478987	0.6712329	0.5998884	0.997	3172	tags=21%, list=17%, signal=25%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		48	0.25159207	0.9010065	0.6550388	0.7131702	1.0	3787	tags=40%, list=21%, signal=50%	
