NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		155	0.34067786	1.2390258	0.097590365	0.24553043	0.985	2556	tags=18%, list=14%, signal=21%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		133	0.3373791	1.1902772	0.15306123	0.3310453	0.997	5509	tags=35%, list=30%, signal=49%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		155	0.3274004	1.1819619	0.14661655	0.3324274	0.997	5239	tags=33%, list=29%, signal=46%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		169	0.31099585	1.1461363	0.18504901	0.3959757	1.0	4592	tags=28%, list=25%, signal=38%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		150	0.3150782	1.1371553	0.20933165	0.39957193	1.0	2633	tags=17%, list=14%, signal=20%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE		146	0.30857804	1.1053843	0.2805195	0.45830986	1.0	3492	tags=19%, list=19%, signal=24%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.3076336	1.0364285	0.4037685	0.6308884	1.0	3983	tags=25%, list=22%, signal=32%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		122	0.27867952	0.98714745	0.47277558	0.7569469	1.0	2300	tags=13%, list=13%, signal=15%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		173	0.26413932	0.96859676	0.5473301	0.78278846	1.0	3151	tags=18%, list=17%, signal=22%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		168	0.25915447	0.9455958	0.6073232	0.82079685	1.0	2774	tags=17%, list=15%, signal=20%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		89	0.27766865	0.94241375	0.57162726	0.800434	1.0	3268	tags=21%, list=18%, signal=26%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING		37	0.32040393	0.9412963	0.54642314	0.77492654	1.0	3055	tags=16%, list=17%, signal=19%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		122	0.25891015	0.91006875	0.66450775	0.8314266	1.0	2975	tags=20%, list=16%, signal=23%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		134	0.2543661	0.9084136	0.66228646	0.8076767	1.0	3242	tags=18%, list=18%, signal=22%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		134	0.24332269	0.87727237	0.73599005	0.8557545	1.0	3374	tags=19%, list=19%, signal=23%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		173	0.2347527	0.86342216	0.7741117	0.8614329	1.0	1191	tags=8%, list=7%, signal=8%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.21938656	0.8112178	0.8883553	0.9435614	1.0	3526	tags=22%, list=19%, signal=27%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		172	0.20435071	0.753852	0.9646341	1.0	1.0	7415	tags=42%, list=41%, signal=71%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		60	0.23198465	0.7414147	0.9186047	0.9903928	1.0	3428	tags=18%, list=19%, signal=23%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		33	0.21833013	0.6200788	0.9638009	1.0	1.0	2654	tags=12%, list=15%, signal=14%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		70	0.17539845	0.56766	0.9972028	0.9975442	1.0	3492	tags=14%, list=19%, signal=18%	
