NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		110	0.2889655	1.1719514	0.1762295	0.32627726	0.978	4376	tags=40%, list=24%, signal=52%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		174	0.26644164	1.1554551	0.14526317	0.34344208	0.987	3530	tags=26%, list=19%, signal=32%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		159	0.26596498	1.1357392	0.18454936	0.367029	0.996	2963	tags=21%, list=16%, signal=25%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		164	0.25769123	1.1094022	0.19469027	0.41437805	1.0	3140	tags=23%, list=17%, signal=27%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		91	0.28313592	1.1064398	0.24375	0.40179187	1.0	5454	tags=30%, list=30%, signal=42%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		124	0.2675809	1.1012866	0.23956044	0.3961649	1.0	3156	tags=24%, list=17%, signal=29%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		28	0.32952312	1.0261469	0.412527	0.59479	1.0	2631	tags=36%, list=15%, signal=42%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		176	0.23392957	1.0154464	0.41371682	0.604447	1.0	2515	tags=20%, list=14%, signal=23%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING		171	0.22816223	0.98736817	0.47019866	0.6678042	1.0	2794	tags=22%, list=15%, signal=25%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY		42	0.29117265	0.9800864	0.47560975	0.6667716	1.0	3816	tags=33%, list=21%, signal=42%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		180	0.2214399	0.96093374	0.5631692	0.7057072	1.0	3721	tags=26%, list=21%, signal=32%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		147	0.21494853	0.900058	0.72	0.8753427	1.0	3794	tags=21%, list=21%, signal=26%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		157	0.20718738	0.87571764	0.792873	0.9129179	1.0	4484	tags=25%, list=25%, signal=34%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		91	0.21667276	0.8522267	0.7747368	0.9420362	1.0	3782	tags=24%, list=21%, signal=30%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		30	0.27478713	0.8362425	0.70454544	0.947111	1.0	2832	tags=20%, list=16%, signal=24%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		135	0.18675795	0.7777352	0.9433962	1.0	1.0	3835	tags=23%, list=21%, signal=29%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		91	0.18163873	0.7211369	0.97119343	1.0	1.0	3906	tags=19%, list=22%, signal=24%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		94	0.1797537	0.71346277	0.97703546	1.0	1.0	2978	tags=15%, list=16%, signal=18%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		97	0.13832209	0.54830396	1.0	0.99890035	1.0	5620	tags=29%, list=31%, signal=42%	
